"Games_Played","Games_Started","Goals","Assists","SHOTS","SHOTS_ON_TARGET","Game_Winning_Goals","HmG","RdG","G_90min","Games_Winning_Assists","OFF","Shots_on_Goals_Percent","Target"
8,5,0,0,2,1,0,0,0,0,0,0,50,"0"
6,4,1,0,4,2,0,0,1,0.45,0,1,50,"0"
21,21,0,0,6,2,0,0,0,0,0,4,33.33,"1"
22,22,2,0,9,3,0,2,0,0.09,0,1,33.33,"1"
30,30,1,5,29,8,0,0,1,0.04,1,5,27.59,"1"
3,3,2,0,5,3,1,2,0,0.68,0,0,60,"0"
16,13,0,1,16,1,0,0,0,0,0,0,6.25,"1"
25,22,4,7,39,22,0,4,0,0.19,0,0,56.41,"1"
4,0,0,0,3,0,0,0,0,0,0,0,0,"0"
30,28,0,2,13,3,0,0,0,0,0,0,23.08,"1"
31,31,0,2,21,7,0,0,0,0,1,1,33.33,"1"
3,3,0,0,1,1,0,0,0,0,0,0,100,"0"
23,14,5,1,44,16,2,3,2,0.36,0,21,36.36,"1"
17,15,1,1,8,3,0,1,0,0.07,0,1,37.5,"1"
27,25,1,2,11,4,0,1,0,0.04,0,5,36.36,"1"
24,24,0,0,1,0,0,0,0,0,0,0,0,"1"
20,16,2,0,13,2,2,1,1,0.11,0,0,15.38,"1"
14,2,0,0,6,1,0,0,0,0,0,3,16.67,"0"
12,12,0,2,4,1,0,0,0,0,0,0,25,"0"
26,16,3,2,35,16,1,1,2,0.2,0,2,45.71,"1"
2,2,2,1,7,4,0,2,0,1,0,0,57.14,"0"
2,2,0,0,2,0,0,0,0,0,0,0,0,"0"
30,28,12,2,96,40,2,8,4,0.42,0,25,41.67,"1"
13,10,0,0,1,1,0,0,0,0,0,0,100,"0"
13,1,0,0,3,1,0,0,0,0,0,4,33.33,"0"
2,1,0,0,3,1,0,0,0,0,0,1,33.33,"0"
18,18,1,1,8,4,0,0,1,0.06,0,1,50,"1"
3,3,0,0,1,0,0,0,0,0,0,0,0,"0"
3,3,2,0,12,4,2,1,1,0.74,0,3,33.33,"0"
12,11,6,5,36,18,3,3,3,0.56,2,6,50,"0"
24,22,1,0,9,2,0,0,1,0.05,0,1,22.22,"1"
18,9,2,0,20,8,0,1,1,0.22,0,4,40,"0"
2,2,0,0,7,2,0,0,0,0,0,0,28.57,"0"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
8,7,3,0,18,6,1,2,1,0.44,0,1,33.33,"0"
13,12,1,7,36,13,0,0,1,0.08,2,0,36.11,"1"
20,20,0,1,10,3,0,0,0,0,0,0,30,"1"
11,5,0,1,2,0,0,0,0,0,0,0,0,"0"
34,34,2,12,36,10,2,1,1,0.06,1,2,27.78,"1"
2,0,0,0,2,1,0,0,0,0,0,0,50,"0"
4,4,0,1,3,0,0,0,0,0,0,0,0,"0"
16,4,0,1,7,4,0,0,0,0,0,1,57.14,"0"
29,23,2,1,19,9,0,1,1,0.08,0,0,47.37,"1"
11,8,0,0,8,1,0,0,0,0,0,0,12.5,"0"
29,29,6,3,54,28,1,4,2,0.21,2,23,51.85,"1"
29,28,0,2,21,1,0,0,0,0,1,2,4.76,"1"
25,23,1,9,44,20,0,0,1,0.04,4,8,45.45,"1"
9,2,1,0,5,3,0,1,0,0.36,0,0,60,"0"
22,15,6,1,35,16,3,5,1,0.4,0,14,45.71,"1"
21,17,0,0,3,0,0,0,0,0,0,0,0,"1"
13,10,0,2,3,1,0,0,0,0,1,0,33.33,"0"
21,12,5,3,49,22,1,4,1,0.4,1,1,44.9,"1"
7,6,0,1,7,2,0,0,0,0,0,0,28.57,"0"
7,0,0,0,5,3,0,0,0,0,0,0,60,"0"
5,3,0,1,2,2,0,0,0,0,0,2,100,"0"
9,3,0,0,3,1,0,0,0,0,0,0,33.33,"0"
21,21,3,3,31,12,1,1,2,0.15,1,7,38.71,"1"
5,4,0,1,9,5,0,0,0,0,0,2,55.56,"0"
1,1,1,1,1,1,0,0,1,1.03,0,0,100,"0"
30,30,4,1,18,8,1,4,0,0.13,0,2,44.44,"1"
32,32,1,5,19,7,0,0,1,0.03,1,0,36.84,"1"
26,25,6,14,47,22,0,2,4,0.27,4,6,46.81,"1"
32,30,1,4,18,4,0,0,1,0.04,2,0,22.22,"1"
17,16,0,0,9,1,0,0,0,0,0,1,11.11,"1"
6,1,0,0,2,0,0,0,0,0,0,0,0,"0"
33,33,7,12,67,19,0,4,3,0.21,5,16,28.36,"1"
1,1,0,0,2,0,0,0,0,0,0,0,0,"0"
33,33,1,1,13,3,0,1,0,0.03,0,0,23.08,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
1,1,1,0,3,3,0,0,1,1,0,0,100,"0"
22,15,1,0,2,1,0,1,0,0.06,0,0,50,"1"
29,24,10,5,70,33,2,3,7,0.41,0,8,47.14,"1"
18,12,1,1,8,5,0,1,0,0.08,1,0,62.5,"1"
27,19,0,3,12,4,0,0,0,0,1,5,33.33,"1"
24,19,0,0,1,0,0,0,0,0,0,0,0,"1"
16,15,1,7,26,7,1,0,1,0.07,2,0,26.92,"1"
31,31,13,5,58,29,4,3,10,0.44,0,30,50,"1"
19,12,0,1,5,2,0,0,0,0,0,1,40,"1"
12,12,3,0,24,12,3,3,0,0.27,0,11,50,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
19,3,5,2,15,8,1,4,1,0.77,0,2,53.33,"0"
24,5,6,3,28,13,2,2,4,0.69,1,3,46.43,"0"
19,17,8,6,51,20,2,4,4,0.49,2,16,39.22,"1"
30,21,2,4,18,6,0,1,1,0.11,1,1,33.33,"1"
2,2,1,1,3,2,0,1,0,0.55,1,2,66.67,"0"
13,10,2,3,9,4,0,2,0,0.22,2,0,44.44,"0"
8,8,1,0,5,4,0,0,1,0.13,0,0,80,"0"
26,19,6,2,64,20,1,5,1,0.3,1,4,31.25,"1"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
1,0,0,0,2,1,0,0,0,0,0,0,50,"0"
4,4,0,0,7,3,0,0,0,0,0,0,42.86,"0"
29,18,3,2,41,18,0,1,2,0.17,0,18,43.9,"1"
19,16,0,2,1,1,0,0,0,0,1,1,100,"1"
22,22,0,2,5,0,0,0,0,0,0,1,0,"1"
3,3,1,0,3,3,1,1,0,0.33,0,0,100,"0"
29,29,0,1,11,0,0,0,0,0,1,1,0,"1"
10,5,0,2,1,1,0,0,0,0,0,1,100,"0"
3,3,1,0,8,3,0,0,1,0.31,0,0,37.5,"0"
27,21,1,5,47,18,1,1,0,0.05,2,5,38.3,"1"
15,3,2,3,9,5,1,2,0,0.34,0,5,55.56,"0"
3,0,0,1,1,0,0,0,0,0,0,1,0,"0"
26,19,4,10,24,9,1,0,4,0.2,2,8,37.5,"1"
8,4,0,0,5,0,0,0,0,0,0,0,0,"0"
33,33,1,0,9,4,1,0,1,0.03,0,0,44.44,"1"
2,2,0,0,3,0,0,0,0,0,0,0,0,"0"
9,3,0,0,1,0,0,0,0,0,0,0,0,"0"
10,7,0,0,3,1,0,0,0,0,0,0,33.33,"0"
4,3,0,0,3,2,0,0,0,0,0,0,66.67,"0"
11,9,0,1,26,7,0,0,0,0,0,2,26.92,"0"
4,3,0,0,1,0,0,0,0,0,0,0,0,"0"
25,21,2,1,14,4,2,1,1,0.1,0,1,28.57,"1"
2,2,1,0,3,3,0,1,0,0.61,0,0,100,"0"
13,7,0,1,5,1,0,0,0,0,0,0,20,"0"
5,2,0,0,1,1,0,0,0,0,0,0,100,"0"
2,2,0,1,2,0,0,0,0,0,0,0,0,"0"
5,5,0,1,10,6,0,0,0,0,1,1,60,"0"
24,24,0,3,6,3,0,0,0,0,0,0,50,"1"
23,14,1,1,3,1,0,0,1,0.07,0,0,33.33,"1"
19,15,1,3,36,6,0,0,1,0.07,1,3,16.67,"1"
3,3,0,0,2,1,0,0,0,0,0,0,50,"0"
26,23,8,0,69,22,2,5,3,0.38,0,24,31.88,"1"
5,5,0,0,1,0,0,0,0,0,0,0,0,"0"
22,22,1,1,19,6,1,0,1,0.05,0,0,31.58,"1"
10,8,0,1,1,0,0,0,0,0,1,0,0,"0"
7,1,0,0,3,0,0,0,0,0,0,0,0,"0"
27,23,5,8,34,13,2,2,3,0.21,1,5,38.24,"1"
7,2,1,0,6,3,1,0,1,0.44,0,0,50,"0"
30,30,11,8,90,39,3,6,5,0.38,2,17,43.33,"1"
29,29,0,2,7,1,0,0,0,0,2,0,14.29,"1"
26,26,4,0,33,13,0,0,4,0.16,0,0,39.39,"1"
5,5,0,2,1,0,0,0,0,0,1,0,0,"0"
12,3,0,1,6,1,0,0,0,0,1,1,16.67,"0"
2,2,1,0,2,1,1,1,0,0.5,0,0,50,"0"
5,0,0,0,1,1,0,0,0,0,0,1,100,"0"
13,13,1,2,6,1,1,0,1,0.08,0,2,16.67,"0"
2,1,0,0,7,2,0,0,0,0,0,0,28.57,"0"
22,20,0,0,10,2,0,0,0,0,0,1,20,"1"
9,9,0,1,3,1,0,0,0,0,1,1,33.33,"0"
2,1,1,1,6,4,0,1,0,0.65,1,4,66.67,"0"
15,9,0,1,7,0,0,0,0,0,0,0,0,"0"
12,9,0,0,7,3,0,0,0,0,0,0,42.86,"0"
7,1,1,0,3,1,0,0,1,0.56,0,0,33.33,"0"
28,24,9,3,62,25,3,5,4,0.38,1,21,40.32,"1"
21,21,0,0,11,1,0,0,0,0,0,0,9.09,"1"
13,13,0,1,2,0,0,0,0,0,1,0,0,"1"
12,11,0,1,2,0,0,0,0,0,0,0,0,"0"
30,30,1,2,41,13,1,0,1,0.03,1,0,31.71,"1"
16,5,1,3,17,6,0,1,0,0.15,2,0,35.29,"0"
3,2,1,0,3,2,0,0,1,0.85,0,3,66.67,"0"
8,6,0,0,9,5,0,0,0,0,0,15,55.56,"0"
18,15,0,0,1,0,0,0,0,0,0,1,0,"1"
3,1,0,0,1,1,0,0,0,0,0,2,100,"0"
28,28,8,8,62,32,3,4,4,0.29,2,32,51.61,"1"
29,29,0,0,6,1,0,0,0,0,0,0,16.67,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
13,10,0,1,6,0,0,0,0,0,0,0,0,"0"
23,23,2,0,10,4,0,2,0,0.09,0,0,40,"1"
1,0,0,0,2,0,0,0,0,0,0,0,0,"0"
4,1,0,1,4,1,0,0,0,0,0,0,25,"0"
21,15,2,2,17,9,1,1,1,0.13,0,6,52.94,"1"
1,1,0,0,4,0,0,0,0,0,0,2,0,"0"
5,1,0,0,1,0,0,0,0,0,0,0,0,"0"
2,1,0,0,1,1,0,0,0,0,0,0,100,"0"
2,0,0,0,1,1,0,0,0,0,0,0,100,"0"
18,18,2,4,23,13,2,1,1,0.14,1,4,56.52,"1"
13,5,0,1,10,3,0,0,0,0,0,2,30,"0"
1,0,0,0,2,0,0,0,0,0,0,0,0,"0"
29,17,6,5,61,21,2,3,3,0.34,2,6,34.43,"1"
26,22,2,0,6,3,0,2,0,0.1,0,1,50,"1"
6,6,0,0,1,0,0,0,0,0,0,0,0,"0"
4,4,1,1,9,3,0,0,1,0.25,1,1,33.33,"0"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
19,18,6,3,38,19,2,2,4,0.37,1,4,50,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
2,1,0,0,2,0,0,0,0,0,0,1,0,"0"
33,33,1,3,27,8,0,1,0,0.03,1,0,29.63,"1"
18,5,0,0,10,3,0,0,0,0,0,3,30,"0"
5,5,0,0,1,1,0,0,0,0,0,0,100,"0"
2,2,0,0,1,1,0,0,0,0,0,1,100,"0"
14,13,0,0,1,0,0,0,0,0,0,0,0,"1"
21,16,0,0,5,2,0,0,0,0,0,0,40,"1"
2,2,0,0,4,2,0,0,0,0,0,0,50,"0"
18,9,0,2,12,2,0,0,0,0,0,1,16.67,"0"
19,19,1,0,12,4,1,0,1,0.06,0,2,33.33,"1"
5,5,1,3,5,3,0,0,1,0.2,1,0,60,"0"
31,27,12,5,88,35,4,10,2,0.46,2,18,39.77,"1"
3,3,0,0,2,0,0,0,0,0,0,0,0,"0"
16,4,2,1,4,2,1,2,0,0.37,0,11,50,"0"
24,21,0,0,1,0,0,0,0,0,0,0,0,"1"
2,2,0,0,1,0,0,0,0,0,0,2,0,"0"
2,2,1,0,2,1,0,1,0,0.5,0,1,50,"0"
23,23,0,1,2,0,0,0,0,0,0,0,0,"1"
6,1,1,0,7,3,0,1,0,0.54,0,1,42.86,"0"
22,18,5,3,22,10,1,4,1,0.3,0,3,45.45,"1"
8,6,0,0,6,0,0,0,0,0,0,0,0,"0"
3,0,0,0,1,0,0,0,0,0,0,2,0,"0"
30,30,1,0,14,7,1,1,0,0.03,0,1,50,"1"
24,14,1,1,8,5,1,1,0,0.07,1,1,62.5,"1"
25,22,7,8,57,25,1,4,3,0.32,2,22,43.86,"1"
28,24,6,3,65,29,1,4,2,0.26,1,32,44.62,"1"
2,2,0,1,4,2,0,0,0,0,0,0,50,"0"
4,4,0,1,1,1,0,0,0,0,1,0,100,"0"
6,6,1,0,1,1,1,1,0,0.17,0,0,100,"0"
26,15,5,2,47,23,2,4,1,0.36,1,19,48.94,"1"
17,16,2,1,8,2,0,1,1,0.13,0,0,25,"1"
3,3,1,0,9,6,0,1,0,0.33,0,4,66.67,"0"
22,18,11,7,50,24,3,6,5,0.59,2,9,48,"1"
32,21,8,6,61,28,1,4,4,0.33,2,4,45.9,"1"
4,4,0,0,1,0,0,0,0,0,0,0,0,"0"
19,9,1,0,21,5,0,1,0,0.09,0,0,23.81,"0"
25,25,16,6,128,52,4,10,6,0.7,2,10,40.62,"1"
30,29,2,2,32,11,0,2,0,0.07,0,1,34.38,"1"
17,13,0,1,5,1,0,0,0,0,0,0,20,"1"
3,0,0,1,2,1,0,0,0,0,1,0,50,"0"
8,7,4,1,10,6,1,4,0,0.59,1,0,60,"0"
28,21,1,5,32,5,1,1,0,0.05,1,1,15.62,"1"
21,19,1,1,9,2,1,0,1,0.05,1,0,22.22,"1"
27,20,2,4,21,5,0,2,0,0.1,0,2,23.81,"1"
1,1,0,0,1,1,0,0,0,0,0,0,100,"0"
25,21,2,8,41,14,0,2,0,0.09,1,10,34.15,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
16,5,0,0,2,0,0,0,0,0,0,0,0,"0"
33,8,1,5,19,9,0,0,1,0.07,1,5,47.37,"1"
26,25,3,1,29,10,1,2,1,0.14,1,9,34.48,"1"
17,17,1,1,8,4,0,0,1,0.06,0,0,50,"1"
14,10,0,3,19,8,0,0,0,0,2,1,42.11,"0"
27,24,7,3,51,22,2,3,4,0.31,1,7,43.14,"1"
9,3,1,1,2,1,1,0,1,0.2,1,0,50,"0"
32,32,0,1,12,3,0,0,0,0,0,1,25,"1"
22,15,0,1,3,1,0,0,0,0,0,0,33.33,"1"
27,25,0,4,4,1,0,0,0,0,0,0,25,"1"
9,5,0,0,6,2,0,0,0,0,0,0,33.33,"0"
27,22,1,0,10,4,0,0,1,0.05,0,1,40,"1"
28,26,9,13,70,34,5,7,2,0.34,5,9,48.57,"1"
30,19,5,2,28,10,0,3,2,0.24,1,2,35.71,"1"
10,5,1,2,12,6,0,0,1,0.16,0,11,50,"0"
13,13,4,8,33,11,0,1,3,0.31,2,5,33.33,"1"
9,2,1,0,7,5,0,1,0,0.41,0,2,71.43,"0"
30,28,3,11,60,28,1,2,1,0.11,5,11,46.67,"1"
3,3,0,0,5,1,0,0,0,0,0,0,20,"0"
13,4,1,0,14,5,1,0,1,0.17,0,0,35.71,"0"
13,10,0,0,1,0,0,0,0,0,0,0,0,"0"
17,17,5,6,33,17,1,2,3,0.33,2,4,51.52,"1"
13,13,0,0,2,1,0,0,0,0,0,2,50,"0"
18,16,0,2,8,2,0,0,0,0,2,2,25,"1"
24,24,8,10,49,17,2,5,3,0.36,4,3,34.69,"1"
1,0,1,0,1,1,0,0,1,2.9,0,0,100,"0"
18,12,1,1,28,12,0,1,0,0.1,0,3,42.86,"0"
29,21,5,3,52,19,1,4,1,0.25,0,11,36.54,"1"
9,8,2,1,14,8,0,0,2,0.28,0,7,57.14,"0"
27,24,0,1,9,1,0,0,0,0,0,3,11.11,"1"
7,0,0,2,5,2,0,0,0,0,0,0,40,"0"
1,1,1,0,1,1,0,0,1,0.75,0,0,100,"0"
5,1,2,0,5,2,1,1,1,0.93,0,2,40,"0"
24,20,0,5,13,3,0,0,0,0,1,0,23.08,"1"
24,23,7,1,47,25,1,4,3,0.31,1,1,53.19,"1"
12,4,0,1,13,4,0,0,0,0,0,2,30.77,"0"
3,1,0,0,3,0,0,0,0,0,0,0,0,"0"
4,4,1,0,4,2,1,1,0,0.25,0,0,50,"0"
18,13,0,1,2,0,0,0,0,0,0,2,0,"1"
12,12,0,0,6,1,0,0,0,0,0,0,16.67,"0"
25,14,0,0,4,1,0,0,0,0,0,0,25,"1"
30,30,7,8,25,11,1,5,2,0.23,1,2,44,"1"
32,30,1,4,17,4,0,1,0,0.03,2,1,23.53,"1"
6,6,0,2,6,4,0,0,0,0,1,1,66.67,"0"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
33,31,6,3,41,12,4,3,3,0.2,0,3,29.27,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
13,13,2,4,12,4,1,2,0,0.18,1,7,33.33,"0"
24,23,10,10,65,30,3,4,6,0.43,2,2,46.15,"1"
6,2,1,0,4,2,0,1,0,0.36,0,1,50,"0"
29,28,20,1,79,47,4,12,8,0.75,1,21,59.49,"1"
19,15,0,1,1,0,0,0,0,0,0,0,0,"1"
22,18,1,6,34,15,0,0,1,0.06,0,2,44.12,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
4,4,0,1,7,2,0,0,0,0,0,1,28.57,"0"
13,5,0,1,9,4,0,0,0,0,1,0,44.44,"0"
15,15,2,0,5,3,0,1,1,0.15,0,0,60,"1"
7,6,0,0,4,1,0,0,0,0,0,1,25,"0"
21,17,3,5,16,5,0,1,2,0.19,4,2,31.25,"1"
11,6,1,2,9,4,0,0,1,0.17,0,2,44.44,"0"
12,3,0,0,5,3,0,0,0,0,0,0,60,"0"
27,26,0,1,6,0,0,0,0,0,0,1,0,"1"
24,18,8,2,53,18,1,7,1,0.46,0,11,33.96,"1"
26,18,1,2,6,1,0,1,0,0.05,0,1,16.67,"1"
32,28,2,17,41,11,1,1,1,0.07,3,5,26.83,"1"
10,10,1,1,17,5,0,0,1,0.11,1,2,29.41,"0"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
14,11,2,2,26,13,0,2,0,0.21,2,4,50,"0"
32,32,3,3,25,6,0,2,1,0.09,1,3,24,"1"
25,24,0,0,8,0,0,0,0,0,0,0,0,"1"
13,11,1,1,13,3,0,0,1,0.11,0,1,23.08,"0"
15,14,2,1,27,11,1,0,2,0.16,0,0,40.74,"1"
23,3,1,1,13,4,0,1,0,0.22,0,8,30.77,"0"
19,9,0,1,16,4,0,0,0,0,0,0,25,"0"
26,23,1,2,9,3,0,1,0,0.05,0,3,33.33,"1"
1,1,0,0,1,0,0,0,0,0,0,1,0,"0"
15,14,0,1,8,2,0,0,0,0,0,0,25,"1"
22,21,2,3,17,4,1,1,1,0.1,1,0,23.53,"1"
25,19,0,1,9,3,0,0,0,0,0,1,33.33,"1"
5,0,1,0,7,3,0,1,0,0.57,0,0,42.86,"0"
12,8,1,1,6,3,1,0,1,0.13,0,0,50,"0"
23,19,0,1,11,7,0,0,0,0,1,1,63.64,"1"
12,5,0,1,8,3,0,0,0,0,0,0,37.5,"0"
3,2,1,0,2,1,0,1,0,0.51,0,3,50,"0"
26,9,1,1,21,6,1,0,1,0.09,1,13,28.57,"0"
31,30,2,2,12,3,0,2,0,0.07,1,1,25,"1"
21,15,7,6,34,18,2,5,2,0.44,1,15,52.94,"1"
25,20,0,0,4,1,0,0,0,0,0,2,25,"1"
30,30,0,3,18,5,0,0,0,0,0,2,27.78,"1"
3,0,0,0,3,2,0,0,0,0,0,0,66.67,"0"
4,0,0,0,1,0,0,0,0,0,0,0,0,"0"
4,4,0,0,1,1,0,0,0,0,0,0,100,"0"
26,22,4,9,50,21,1,2,2,0.18,2,6,42,"1"
5,3,0,2,7,3,0,0,0,0,0,1,42.86,"0"
3,0,0,0,6,2,0,0,0,0,0,0,33.33,"0"
22,22,6,8,44,16,4,4,2,0.29,2,1,36.36,"1"
11,6,0,0,12,3,0,0,0,0,0,0,25,"0"
1,1,0,0,4,3,0,0,0,0,0,2,75,"0"
12,5,0,0,6,4,0,0,0,0,0,4,66.67,"0"
4,4,2,0,4,3,1,0,2,0.5,0,1,75,"0"
26,21,4,4,45,19,1,2,2,0.2,2,7,42.22,"1"
21,13,9,5,51,19,2,2,7,0.62,1,11,37.25,"1"
20,20,1,0,9,3,0,1,0,0.05,0,2,33.33,"1"
28,23,0,1,15,3,0,0,0,0,0,4,20,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
27,22,3,4,44,8,0,2,1,0.14,0,0,18.18,"1"
24,18,0,0,12,4,0,0,0,0,0,0,33.33,"1"
24,24,0,0,16,7,0,0,0,0,0,0,43.75,"1"
3,3,0,2,4,3,0,0,0,0,0,0,75,"0"
25,16,0,3,14,5,0,0,0,0,0,1,35.71,"1"
8,5,0,1,12,5,0,0,0,0,0,1,41.67,"0"
9,6,2,0,8,3,0,0,2,0.39,0,0,37.5,"0"
2,2,0,0,5,2,0,0,0,0,0,0,40,"0"
3,2,1,0,1,1,0,0,1,0.43,0,0,100,"0"
20,15,3,2,45,20,1,3,0,0.2,0,2,44.44,"1"
23,9,2,0,17,9,0,1,1,0.16,0,4,52.94,"1"
15,15,0,1,9,3,0,0,0,0,0,2,33.33,"1"
20,8,2,1,13,7,1,1,1,0.21,0,0,53.85,"0"
23,22,0,1,6,1,0,0,0,0,0,2,16.67,"1"
7,1,0,1,1,0,0,0,0,0,0,0,0,"0"
30,2,3,2,20,8,1,1,2,0.37,1,5,40,"0"
29,20,3,4,22,12,2,3,0,0.15,2,2,54.55,"1"
28,18,8,0,50,20,1,5,3,0.43,0,14,40,"1"
2,0,1,0,1,1,0,1,0,2.14,0,2,100,"0"
26,21,2,2,11,3,1,2,0,0.09,0,2,27.27,"1"
21,12,3,0,39,20,1,3,0,0.28,0,15,51.28,"0"
30,24,10,9,88,41,2,7,3,0.43,3,32,46.59,"1"
12,8,1,1,19,5,0,0,1,0.14,0,0,26.32,"0"
4,4,0,2,15,4,0,0,0,0,1,4,26.67,"0"
23,20,0,0,6,2,0,0,0,0,0,0,33.33,"1"
18,16,0,0,11,1,0,0,0,0,0,1,9.09,"1"
29,29,0,0,7,2,0,0,0,0,0,1,28.57,"1"
29,25,1,1,30,10,0,0,1,0.04,1,4,33.33,"1"
11,3,0,2,15,2,0,0,0,0,0,5,13.33,"0"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
20,20,0,1,17,2,0,0,0,0,0,0,11.76,"1"
31,30,15,9,75,45,2,9,6,0.5,3,35,60,"1"
14,14,0,0,4,2,0,0,0,0,0,0,50,"1"
26,26,3,1,27,7,1,3,0,0.12,0,1,25.93,"1"
25,17,6,2,36,15,0,4,2,0.43,0,10,41.67,"1"
6,0,0,0,3,1,0,0,0,0,0,2,33.33,"0"
22,6,1,4,19,10,1,0,1,0.11,0,5,52.63,"0"
5,5,2,2,4,2,1,2,0,0.39,2,1,50,"0"
4,4,3,0,11,4,0,3,0,0.82,0,2,36.36,"0"
3,3,1,1,16,5,0,1,0,0.3,1,1,31.25,"0"
2,1,0,0,2,1,0,0,0,0,0,0,50,"0"
22,17,7,5,38,18,2,5,2,0.4,2,9,47.37,"1"
25,21,2,1,20,6,0,1,1,0.1,0,0,30,"1"
13,5,1,2,12,8,0,1,0,0.14,1,4,66.67,"0"
14,13,0,2,8,2,0,0,0,0,2,0,25,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
32,31,1,3,31,10,0,1,0,0.03,1,1,32.26,"1"
5,5,0,0,1,0,0,0,0,0,0,0,0,"0"
22,21,0,2,8,3,0,0,0,0,0,1,37.5,"1"
31,31,2,4,27,10,1,2,0,0.07,2,11,37.04,"1"
20,8,0,1,5,3,0,0,0,0,0,0,60,"0"
2,1,0,0,2,1,0,0,0,0,0,1,50,"0"
9,5,1,0,2,2,0,0,1,0.17,0,0,100,"0"
1,1,0,0,1,1,0,0,0,0,0,3,100,"0"
17,12,1,3,7,2,0,0,1,0.09,1,0,28.57,"0"
34,34,2,2,21,7,1,1,1,0.06,0,0,33.33,"1"
32,32,0,2,3,0,0,0,0,0,0,1,0,"1"
15,14,1,6,30,13,0,1,0,0.07,3,5,43.33,"1"
3,2,0,1,1,1,0,0,0,0,1,1,100,"0"
25,24,0,2,7,2,0,0,0,0,0,0,28.57,"1"
20,15,0,0,4,2,0,0,0,0,0,0,50,"1"
28,27,1,3,28,8,0,1,0,0.04,0,6,28.57,"1"
30,30,0,1,10,3,0,0,0,0,0,1,30,"1"
2,2,1,0,3,1,0,1,0,0.5,0,0,33.33,"0"
16,15,1,2,5,3,0,1,0,0.07,2,0,60,"1"
25,24,3,1,14,3,2,2,1,0.13,0,2,21.43,"1"
3,0,0,0,2,0,0,0,0,0,0,0,0,"0"
31,26,11,8,85,38,2,7,4,0.43,4,10,44.71,"1"
21,3,2,5,21,7,0,1,1,0.35,1,4,33.33,"0"
11,7,1,1,22,3,0,1,0,0.16,0,16,13.64,"0"
3,3,0,1,2,1,0,0,0,0,0,1,50,"0"
5,5,3,1,9,3,1,1,2,0.64,1,2,33.33,"0"
4,4,1,0,5,1,0,0,1,0.3,0,0,20,"0"
16,12,0,1,6,1,0,0,0,0,0,0,16.67,"1"
18,18,0,2,6,0,0,0,0,0,0,0,0,"1"
18,6,4,0,19,10,1,2,2,0.54,0,10,52.63,"0"
32,24,1,2,36,16,0,0,1,0.04,0,6,44.44,"1"
1,1,0,0,2,2,0,0,0,0,0,0,100,"0"
3,2,0,0,1,1,0,0,0,0,0,0,100,"0"
30,29,4,1,41,13,1,1,3,0.14,0,1,31.71,"1"
31,28,0,0,14,2,0,0,0,0,0,0,14.29,"1"
13,9,0,0,1,1,0,0,0,0,0,0,100,"0"
21,20,1,0,17,3,1,1,0,0.05,0,0,17.65,"1"
9,9,0,2,5,1,0,0,0,0,0,0,20,"0"
2,2,0,0,1,0,0,0,0,0,0,1,0,"0"
29,15,6,5,44,18,2,5,1,0.36,1,13,40.91,"1"
26,23,0,0,5,0,0,0,0,0,0,2,0,"1"
22,13,0,4,4,2,0,0,0,0,1,0,50,"1"
19,9,0,3,20,8,0,0,0,0,1,1,40,"0"
32,26,8,2,62,25,2,8,0,0.32,1,7,40.32,"1"
29,26,4,3,30,11,2,3,1,0.15,0,11,36.67,"1"
23,23,0,4,25,10,0,0,0,0,1,2,40,"1"
12,8,3,0,15,8,2,2,1,0.45,0,2,53.33,"0"
1,1,1,0,2,1,0,1,0,1,0,1,50,"0"
9,2,3,0,11,5,0,2,1,1,0,0,45.45,"0"
14,3,1,2,7,2,1,1,0,0.22,1,0,28.57,"0"
13,13,0,2,6,3,0,0,0,0,1,0,50,"1"
23,18,5,0,37,19,3,4,1,0.31,0,4,51.35,"1"
7,3,0,0,2,2,0,0,0,0,0,0,100,"0"
22,20,11,3,72,28,1,6,5,0.55,0,8,38.89,"1"
25,19,0,2,4,2,0,0,0,0,0,2,50,"1"
23,12,1,2,15,4,0,0,1,0.09,1,2,26.67,"0"
2,1,0,0,1,0,0,0,0,0,0,0,0,"0"
20,16,1,2,26,6,0,1,0,0.06,0,3,23.08,"1"
24,24,6,12,38,20,2,5,1,0.28,4,3,52.63,"1"
33,32,12,6,66,35,2,5,7,0.42,0,5,53.03,"1"
